Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02147004


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2147004;1;01/02/1980;1;96,1;533,3;13;21;1;1;0;0;0;71,2;0,6;0,0;0,0;0,0;0,0;0,0;16,8;4,3;37,6;8,5;0,0;96,1;17,8;0,5;0,4;14,9;6,5;17,7;3,1;0,0;0,0;87,7;54,6;30,9;13,4;20,0;10,0;20,7;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2147004;1;01/01/1980;1;;;;;0;0;0;0;0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;21,3;15,0;0,5;0,1;22,7;20,9;4,1;;0,0;0,0;16,6;10,8;1,7;5,1;0,6;3,1;1,1;37,0;8,9;48,3;0,1;4,7;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1979;1;49,0;312,1;26;21;1;1;0;1498,90002441406;1;0,0;0,0;5,6;42,2;40,2;0,0;0,0;0,0;2,2;0,0;4,0;0,3;42,1;3,9;0,0;5,1;1,3;0,0;0,0;0,0;2,3;3,6;9,8;7,6;48,2;49,0;4,4;0,8;0,1;35,9;3,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1979;1;29,4;97,3;9;11;1;1;0;1498,90002441406;1;0,0;0,0;18,4;0,9;0,0;0,0;0,0;9,7;29,4;4,8;18,6;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7;0,6;0,2;12,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1979;1;65,1;111,8;14;9;1;1;0;1498,90002441406;1;6,1;0,0;0,0;0,0;0,0;0,0;0,3;3,0;18,1;0,0;0,0;0,0;4,3;65,1;13,1;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1979;1;74,1;188,2;15;8;1;1;0;1498,90002441406;1;0,0;0,0;0,0;12,6;0,0;0,0;0,0;0,0;0,0;0,0;5,3;0,6;0,0;18,1;74,1;26,1;0,0;0,0;0,0;0,0;0,0;0,0;51,1;0,3;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1979;1;16,5;33,9;19;4;1;1;0;1498,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;16,5;10,6;0,0;0,0;0,0;0,0;0,0;0,0;5,9;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1979;1;27,4;34,5;20;7;1;1;0;1498,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;27,4;0,2;0,1;0,8;0,6;0,0;0,0;5,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1979;1;0,1;0,1;19;1;1;1;0;1498,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1979;1;35,6;66,3;30;6;1;1;0;1498,90002441406;1;1,5;0,7;0,0;0,0;21,3;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;35,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1979;1;29,1;77,9;4;5;1;1;0;1498,90002441406;1;0,0;0,0;0,0;29,1;13,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;8,3;25,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1979;1;25,0;82,5;25;9;1;1;0;1498,90002441406;1;0,0;0,0;10,3;0,0;0,0;7,5;0,0;0,0;0,0;0,0;0,0;13,3;13,0;0,9;0,5;0,0;0,0;0,0;0,0;10,3;0,0;0,0;0,0;1,7;25,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1979;1;70,2;250,3;14;13;1;1;0;1498,90002441406;1;0,0;0,0;0,0;15,5;0,0;14,6;0,0;0,0;0,0;1,8;0,2;3,0;56,8;70,2;52,9;0,0;0,0;9,6;0,0;0,8;0,0;0,0;3,0;0,0;0,0;0,0;18,7;3,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1979;1;88,2;244,0;26;17;1;1;0;1498,90002441406;1;0,0;7,5;2,3;28,5;0,2;7,4;0,0;0,0;0,0;0,0;0,0;2,8;35,8;0,5;0,0;0,0;0,0;0,0;0,0;12,4;21,7;5,0;0,0;0,9;0,0;88,2;8,2;3,8;17,2;1,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1978;1;50,2;292,8;29;18;1;1;0;1480,80004882813;1;0,0;0,0;8,7;4,0;0,0;1,2;19,5;26,4;17,4;21,9;2,3;0,7;0,0;0,0;12,4;12,3;41,5;3,7;0,0;0,0;0,0;0,0;0,0;9,3;0,0;0,0;32,7;23,1;50,2;5,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1978;1;75,4;352,4;6;14;1;1;0;1480,80004882813;1;0,8;0,0;0,0;73,7;7,4;75,4;0,0;0,0;0,0;0,0;72,2;5,9;30,2;0,0;0,0;0,0;48,0;0,7;0,0;2,4;0,0;2,2;0,0;15,6;0,9;0,0;0,0;17,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1978;1;39,6;124,8;19;10;1;1;0;1480,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;14,5;0,0;0,0;15,5;0,0;6,1;29,2;0,0;39,6;10,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,5;1,1;3,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1978;1;21,0;40,0;8;8;1;1;0;1480,80004882813;1;0,6;0,0;0,0;0,0;0,0;3,4;1,0;21,0;0,1;0,0;0,0;0,0;0,0;1,4;0,0;0,0;9,8;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1978;1;0,0;0,0;1;0;1;1;1;1480,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1978;1;36,0;66,6;16;8;1;1;0;1480,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;36,0;0,4;2,7;0,2;0,1;15,6;10,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1978;1;20,6;21,3;9;4;1;1;0;1480,80004882813;1;0,1;0,0;0,0;0,4;0,0;0,0;0,0;0,0;20,6;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1978;1;30,6;131,1;30;13;1;1;0;1480,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,2;15,2;15,3;0,2;5,2;12,2;27,8;0,2;0,2;0,0;0,0;0,2;0,2;30,6;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1978;1;8,2;17,2;3;8;1;1;0;1480,80004882813;1;0,0;1,6;8,2;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,4;0,0;0,0;3,2;0,0;0,4;0,9;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1978;1;30,6;109,8;10;8;1;1;0;1480,80004882813;1;0,0;0,0;19,3;18,6;0,0;0,0;17,1;5,2;13,9;30,6;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1978;1;34,2;95,8;8;10;1;1;0;1480,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,2;0,0;0,0;0,0;2,5;0,0;5,6;0,0;17,9;0,0;2,2;0,0;0,0;3,1;15,9;13,4;0,0;0,0;0,7;0,3;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1978;1;42,1;229,0;22;17;1;1;0;1480,80004882813;1;6,4;3,4;28,0;1,6;1,5;3,1;11,8;0,0;15,4;0,4;29,6;9,4;4,6;33,9;0,0;0,0;15,6;0,0;0,0;0,0;0,0;42,1;0,0;0,0;0,0;0,0;17,1;0,0;0,0;0,0;5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1977;1;34,5;241,6;5;17;1;1;0;1261,40002441406;1;11,0;28,2;17,9;2,9;34,5;17,2;0,0;7,0;0,0;30,8;9,7;0,0;0,0;0,0;0,0;0,0;0,0;0,3;9,0;15,8;0,4;7,1;15,9;31,8;0,0;0,0;0,0;0,0;0,0;0,0;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1977;1;34,3;190,6;12;18;1;1;0;1261,40002441406;1;0,0;1,5;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;4,8;34,3;4,7;1,4;3,7;22,7;7,3;29,3;11,2;8,0;1,5;5,2;0,0;1,5;31,6;0,0;0,0;5,3;0,0;15,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1977;1;52,2;112,7;28;7;1;1;0;1261,40002441406;1;0,0;12,3;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;12,9;52,2;28,5;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1977;1;34,6;85,9;7;12;1;1;0;1261,40002441406;1;5,3;10,1;0,5;0,0;0,0;0,0;34,6;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,1;1,4;7,8;0,0;0,0;18,4;6,8;0,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1977;1;21,9;30,3;31;3;1;1;0;1261,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;3,2;21,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1977;1;2,4;3,0;25;2;1;1;0;1261,40002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1977;1;13,1;42,1;25;10;1;1;0;1261,40002441406;1;0,0;8,7;0,0;6,1;9,8;0,7;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,7;0,3;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;13,1;0,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1977;1;8,1;8,5;17;3;1;1;0;1261,40002441406;1;0,0;0,3;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1977;1;68,7;204,6;10;13;1;1;0;1261,40002441406;1;4,2;0,0;0,0;16,2;5,7;0,0;0,0;0,0;7,9;68,7;3,7;0,0;0,0;0,0;0,0;0,0;5,1;24,6;31,1;13,9;15,0;8,3;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1977;1;16,1;72,4;9;12;1;1;0;1261,40002441406;1;0,0;0,0;0,0;6,1;0,0;0,3;0,0;0,0;16,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,1;0,0;2,7;12,5;0,0;0,7;1,3;0,0;0,7;0,0;14,9;0,2;1,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1977;1;30,9;74,9;1;10;1;1;0;1261,40002441406;1;30,9;0,0;6,4;2,9;21,9;0,0;0,0;0,0;5,3;0,0;3,9;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,7;0,3;0,0;0,1;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1977;1;39,5;194,8;19;20;1;1;0;1261,40002441406;1;1,4;0,0;4,3;0,1;9,7;6,2;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;35,6;0,3;39,5;33,5;0,0;0,0;21,1;5,9;2,0;17,3;0,6;1,1;0,1;0,3;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1976;1;50,0;303,2;28;21;1;1;0;1993,90002441406;1;0,0;20,1;1,6;0,0;16,5;16,6;0,0;0,0;31,7;8,3;0,0;1,5;0,7;1,2;3,2;4,5;24,9;5,4;0,0;0,0;0,0;1,7;0,2;9,3;15,0;40,6;48,4;50,0;1,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1976;1;41,0;198,1;20;17;1;1;0;1993,90002441406;1;27,1;6,8;0,0;0,0;3,2;20,3;0,0;0,0;0,0;0,6;2,8;0,0;6,8;0,1;0,0;5,7;3,1;0,2;0,0;41,0;26,4;9,2;0,0;0,0;0,0;34,1;7,1;0,0;3,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1976;1;35,9;138,6;25;11;1;1;0;1993,90002441406;1;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;26,1;24,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;2,5;20,0;0,0;0,0;0,8;0,0;35,9;3,5;0,0;0,0;0,0;8,3;3,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1976;1;69,1;213,6;14;12;1;1;0;1993,90002441406;1;0,0;0,0;0,0;0,0;0,0;12,1;1,7;0,0;0,0;0,0;0,0;0,0;3,5;69,1;1,4;35,0;0,2;0,0;0,0;0,0;1,8;0,0;11,2;0,0;0,0;0,0;31,0;46,5;0,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1976;1;45,7;108,6;14;11;1;1;0;1993,90002441406;1;0,0;0,0;0,0;0,0;0,0;2,2;0,1;0,0;0,0;15,0;6,0;3,8;5,7;45,7;1,3;0,0;0,0;0,0;0,6;22,8;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1976;1;51,1;81,6;3;5;1;1;0;1993,90002441406;1;0,0;0,0;51,1;16,4;0,1;0,0;0,0;0,0;0,0;13,7;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1976;1;26,2;27,4;6;8;1;1;0;1993,90002441406;1;0,3;0,2;0,1;0,0;0,0;26,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1976;1;56,4;102,6;29;13;1;1;0;1993,90002441406;1;0,0;0,0;0,0;0,0;32,3;0,0;0,0;0,0;0,0;4,2;0,2;0,3;0,1;0,0;0,0;0,0;4,1;0,0;0,0;2,5;0,5;0,0;0,0;0,0;0,0;0,6;0,2;0,0;56,4;1,1;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1976;1;33,5;128,5;14;9;1;1;0;1993,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;29,8;19,2;24,6;33,5;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,1;0,3;0,0;0,0;0,0;0,0;0,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1976;1;39,9;200,3;20;16;1;1;0;1993,90002441406;1;0,0;7,3;9,9;0,0;0,0;0,0;0,0;0,0;10,5;0,0;0,0;35,0;0,0;0,2;0,0;4,6;0,0;0,6;26,2;39,9;0,0;9,0;0,0;11,4;22,2;13,9;1,8;7,7;0,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1976;1;57,4;371,6;19;22;1;1;1;;;20,2;24,3;23,9;6,0;4,6;1,5;28,8;22,5;0,3;9,3;0,0;0,0;0,0;0,0;0,0;7,8;27,4;28,1;57,4;22,0;22,6;19,9;9,4;10,0;0,0;7,2;15,3;3,1;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2147004;1;01/01/1976;1;60,2;119,2;11;13;1;1;0;1993,90002441406;1;0,0;10,4;2,1;11,3;7,2;0,0;3,7;5,6;0,0;0,0;60,2;1,3;0,0;0,0;0,0;1,4;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,5;0,0;0,0;0,0;2,6;11,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1975;1;52,1;194,8;25;20;1;1;0;1400,30004882812;1;10,2;2,1;0,0;3,1;0,0;9,1;0,0;0,0;2,1;0,4;0,0;1,5;4,8;0,0;0,0;0,0;0,0;0,9;14,3;0,0;0,0;0,2;9,3;0,2;52,1;36,1;1,3;14,8;5,8;12,1;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1975;1;130,8;336,2;25;15;1;1;0;1400,30004882812;1;3,1;7,2;0,0;0,0;0,0;0,0;38,5;0,0;0,0;29,7;0,0;24,8;0,0;0,0;0,0;0,0;0,0;0,7;2,4;8,6;37,7;0,0;0,0;24,9;130,8;12,8;0,0;1,6;0,3;13,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1975;1;27,3;99,0;19;12;1;1;0;1400,30004882812;1;20,4;0,0;4,7;0,0;0,0;23,1;0,0;7,5;0,0;0,0;0,5;2,4;0,0;0,6;2,7;0,0;3,2;0,0;27,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1975;1;31,1;77,9;24;4;1;1;0;1400,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,1;0,0;0,0;7,2;29,4;0,0;10,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1975;1;0,0;0,0;1;0;1;1;1;1400,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1975;1;17,3;19,3;4;3;1;1;0;1400,30004882812;1;0,0;0,0;0,0;17,3;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1975;1;1,9;3,1;30;2;1;1;0;1400,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;1,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1975;1;1,6;2,3;1;2;1;1;0;1400,30004882812;1;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
